location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_C,2025-08-29 05:37:12.259652,4.007,2477.9708,666.8358,0.0131,252.5964,597.1908,1333.0377,123.0,II,0.19,15.8,0,800.2029,766.8611,866.8865
Zone_A,2025-09-05 20:37:12.259652,10.6822,2452.8885,716.3326,0.0051,250.0396,594.209,1377.0148,90.4,IV,0.49,25.0,0,859.5992,823.7825,931.2324
Zone_A,2025-06-14 20:37:12.259652,8.3938,2113.9414,122.352,0.0001,215.4884,663.3506,1420.4729,90.4,IV,0.49,25.0,0,146.8224,140.7048,159.0576
Zone_D,2025-06-13 12:37:12.259652,13.0768,1962.3824,116.3034,0.0012,200.039,584.8633,1304.6368,158.4,II,0.22,18.0,0,139.5641,133.749,151.1945
Zone_A,2025-08-11 22:37:12.259652,2.1684,2314.245,536.2785,0.0099,235.9067,540.2833,1280.0758,90.4,IV,0.49,25.0,0,643.5342,616.7203,697.1621
Zone_C,2025-09-23 16:37:12.259652,16.7435,2463.4541,853.3692,0.0,251.1166,641.5845,1382.324,123.0,II,0.19,15.8,0,1024.043,981.3745,1109.3799
Zone_D,2025-05-26 10:37:12.259652,3.9452,423.8802,56.5072,0.0061,43.209,103.8054,234.3251,158.4,II,0.22,18.0,0,67.8086,64.9833,73.4593
Zone_B,2025-08-15 07:37:12.259652,0.0,2542.5173,571.3981,0.0001,259.1761,641.4588,1444.5992,97.1,IV,0.48,21.4,0,685.6777,657.1078,742.8175
Zone_B,2025-09-23 05:37:12.259652,8.1413,2564.3954,864.2311,0.0209,261.4063,566.9502,1523.3069,97.1,IV,0.48,21.4,0,1037.0773,993.8658,1123.5004
Zone_A,2025-05-26 12:37:12.259652,0.9749,415.4502,55.3015,0.0048,42.3497,105.47,229.9016,90.4,IV,0.49,25.0,0,66.3618,63.5968,71.892
Zone_A,2025-09-29 13:37:12.259652,13.2,2434.6889,891.9452,0.0051,248.1844,549.7754,1305.7808,90.4,IV,0.49,25.0,0,1070.3343,1025.737,1159.5288
Zone_A,2025-06-18 02:37:12.259652,3.2252,2222.4153,143.1777,0.0046,226.5459,597.9559,1409.2491,90.4,IV,0.49,25.0,0,171.8132,164.6543,186.131
Zone_B,2025-05-28 09:37:12.259652,1.8671,426.2208,58.6355,0.0019,43.4476,106.7352,242.8879,97.1,IV,0.48,21.4,0,70.3627,67.4309,76.2262
Zone_B,2025-06-20 17:37:12.259652,4.6708,2253.3605,164.7883,0.0006,229.7004,603.7655,1269.5618,97.1,IV,0.48,21.4,0,197.7459,189.5065,214.2247
Zone_D,2025-08-08 05:37:12.259652,7.1075,2467.8002,518.1523,0.0012,251.5597,636.62,1371.3217,158.4,II,0.22,18.0,0,621.7828,595.8752,673.598
Zone_B,2025-04-21 22:37:12.259652,0.0,370.6653,12.8056,0.0001,37.7844,109.4541,226.9876,97.1,IV,0.48,21.4,0,15.3667,14.7265,16.6473
Zone_A,2025-09-20 08:37:12.259652,10.7006,2492.403,823.2793,0.0265,254.0676,628.9225,1387.6555,90.4,IV,0.49,25.0,0,987.9352,946.7712,1070.2632
Zone_B,2025-08-13 12:37:12.259652,2.5966,2500.7778,557.6972,0.0021,254.9213,625.2377,1414.0619,97.1,IV,0.48,21.4,0,669.2366,641.3518,725.0063
Zone_D,2025-05-20 06:37:12.259652,0.0,425.2359,48.5844,0.0001,43.3472,110.8845,248.716,158.4,II,0.22,18.0,0,58.3013,55.872,63.1597
Zone_B,2025-04-29 19:37:12.259652,2.5181,410.7149,22.4145,0.0052,41.867,103.4762,244.938,97.1,IV,0.48,21.4,0,26.8974,25.7767,29.1388
Zone_B,2025-09-30 03:37:12.259652,0.0,2419.1815,915.6685,0.002,246.6036,606.15,1280.3409,97.1,IV,0.48,21.4,0,1098.8022,1053.0188,1190.3691
Zone_D,2025-06-03 14:37:12.259652,7.8275,1022.4164,69.2058,0.0002,104.2219,569.9571,702.6625,158.4,II,0.22,18.0,0,83.047,79.5867,89.9675
Zone_D,2025-06-30 22:37:12.259652,8.8584,2439.1096,235.8844,0.006,248.635,639.7984,1392.7728,158.4,II,0.22,18.0,0,283.0613,271.2671,306.6497
Zone_D,2025-09-04 21:37:12.259652,2.9285,2311.5647,718.4586,0.0,235.6335,573.1391,1276.4464,158.4,II,0.22,18.0,0,862.1504,826.2274,933.9962
Zone_D,2025-06-19 18:37:12.259652,6.5505,2327.2488,156.64,0.0029,237.2323,682.5044,1470.1711,158.4,II,0.22,18.0,0,187.9681,180.1361,203.6321
Zone_A,2025-04-27 21:37:12.259652,0.0,363.3057,19.8373,0.0101,37.0342,90.9276,196.4157,90.4,IV,0.49,25.0,0,23.8047,22.8129,25.7885
Zone_A,2025-06-07 22:37:12.259652,7.0534,1524.4847,84.1654,0.0133,155.4011,571.6208,1337.975,90.4,IV,0.49,25.0,0,100.9984,96.7902,109.415
Zone_D,2025-08-21 00:37:12.259652,6.3708,2423.9241,612.9914,0.0009,247.0871,563.7267,1325.6876,158.4,II,0.22,18.0,0,735.5897,704.9401,796.8888
Zone_A,2025-06-14 08:37:12.259652,4.6105,2113.8018,119.1823,0.0115,215.4742,682.9962,1430.8987,90.4,IV,0.49,25.0,0,143.0188,137.0597,154.937
Zone_B,2025-05-13 02:37:12.259652,4.907,413.1597,38.7942,0.0032,42.1162,110.8614,231.9397,97.1,IV,0.48,21.4,0,46.553,44.6133,50.4324
Zone_C,2025-05-14 17:37:12.259652,0.8093,395.6544,37.523,0.0003,40.3317,106.1702,243.5944,123.0,II,0.19,15.8,0,45.0276,43.1515,48.7799
Zone_B,2025-04-23 16:37:12.259652,0.0,393.2742,14.8616,0.0003,40.0891,106.0271,240.3419,97.1,IV,0.48,21.4,0,17.834,17.0909,19.3201
Zone_B,2025-04-08 22:37:12.259652,1.0945,214.101,0.2981,0.0,21.8248,9.8272,9.8272,97.1,IV,0.48,21.4,0,0.3577,0.3428,0.3875
Zone_B,2025-08-06 20:37:12.259652,9.9137,2435.5994,508.1424,0.0087,248.2772,605.7256,1377.7885,97.1,IV,0.48,21.4,0,609.7709,584.3638,660.5852
Zone_A,2025-09-01 22:37:12.259652,2.0518,2413.6238,687.3249,0.0044,246.0371,560.6659,1335.7587,90.4,IV,0.49,25.0,0,824.7899,790.4236,893.5224
Zone_C,2025-08-02 20:37:12.259652,0.0,2408.5796,470.7819,0.0088,245.5229,601.3599,1359.9619,123.0,II,0.19,15.8,0,564.9383,541.3992,612.0165
Zone_C,2025-09-04 02:37:12.259652,9.647,2430.8595,710.5926,0.002,247.794,545.7644,1360.4343,123.0,II,0.19,15.8,0,852.7111,817.1815,923.7704
Zone_D,2025-07-08 20:37:12.259652,5.1218,2434.5029,293.7933,0.0042,248.1654,581.3826,1383.5486,158.4,II,0.22,18.0,0,352.552,337.8623,381.9313
Zone_A,2025-05-16 12:37:12.259652,5.5153,415.0562,42.601,0.007,42.3095,106.2664,236.1506,90.4,IV,0.49,25.0,0,51.1212,48.9911,55.3813
Zone_D,2025-06-13 23:37:12.259652,11.6905,1955.9216,118.9893,0.0075,199.3804,555.0839,1291.7818,158.4,II,0.22,18.0,0,142.7872,136.8377,154.6861
Zone_C,2025-08-24 01:37:12.259652,3.792,2474.3664,628.4935,0.0121,252.229,564.1695,1408.5251,123.0,II,0.19,15.8,0,754.1921,722.7675,817.0415
Zone_C,2025-06-27 09:37:12.259652,14.1206,2356.9301,207.1889,0.0167,240.2579,618.037,1347.1927,123.0,II,0.19,15.8,0,248.6267,238.2673,269.3456
Zone_B,2025-05-01 17:37:12.259652,0.169,407.7362,24.7909,0.0078,41.5633,98.162,236.7551,97.1,IV,0.48,21.4,0,29.749,28.5095,32.2281
Zone_C,2025-05-17 11:37:12.259652,0.0,407.9639,41.0171,0.0082,41.5865,116.5106,229.4481,123.0,II,0.19,15.8,0,49.2205,47.1696,53.3222
Zone_C,2025-09-04 18:37:12.259652,4.7015,2423.7193,715.4595,0.0017,247.0662,547.7418,1360.3579,123.0,II,0.19,15.8,0,858.5514,822.7784,930.0973
Zone_A,2025-08-25 05:37:12.259652,7.6032,2449.0921,631.1486,0.0186,249.6526,610.2957,1414.273,90.4,IV,0.49,25.0,0,757.3783,725.8208,820.4931
Zone_C,2025-09-25 21:37:12.259652,6.738,2401.2687,869.5154,0.0004,244.7776,542.4531,1381.8084,123.0,II,0.19,15.8,0,1043.4185,999.9427,1130.37
Zone_D,2025-09-09 12:37:12.259652,11.3642,2257.4896,750.4342,0.0019,230.1213,511.1851,1242.4863,158.4,II,0.22,18.0,0,900.521,862.9993,975.5644
Zone_B,2025-09-04 07:37:12.259652,5.5439,2515.5915,721.5355,0.0001,256.4313,624.4181,1400.1247,97.1,IV,0.48,21.4,0,865.8426,829.7659,937.9962
Zone_B,2025-07-29 07:37:12.259652,0.0,2398.0656,446.3928,0.0,244.4511,573.3683,1312.7752,97.1,IV,0.48,21.4,0,535.6713,513.3517,580.3106
Zone_D,2025-08-24 15:37:12.259652,0.0,2421.7797,639.5335,0.0003,246.8685,558.1323,1354.3499,158.4,II,0.22,18.0,0,767.4402,735.4635,831.3935
Zone_C,2025-08-29 13:37:12.259652,8.8525,2477.1525,669.3272,0.0056,252.513,576.7026,1321.8616,123.0,II,0.19,15.8,0,803.1926,769.7263,870.1253
Zone_D,2025-05-31 23:37:12.259652,1.0226,407.7253,63.4758,0.0003,41.5622,96.0367,225.0003,158.4,II,0.22,18.0,0,76.171,72.9972,82.5186
Zone_C,2025-07-28 21:37:12.259652,0.0,2387.6249,434.8949,0.0011,243.3868,567.5739,1346.1644,123.0,II,0.19,15.8,0,521.8738,500.1291,565.3633
Zone_D,2025-08-13 04:37:12.259652,5.641,2483.3417,554.8946,0.0009,253.1439,629.5481,1392.441,158.4,II,0.22,18.0,0,665.8735,638.1288,721.363
Zone_D,2025-07-07 08:37:12.259652,10.9368,2422.7787,282.8364,0.0139,246.9703,572.8493,1340.3605,158.4,II,0.22,18.0,0,339.4037,325.2619,367.6873
Zone_A,2025-09-05 07:37:12.259652,18.7379,2468.0668,712.3254,0.0034,251.5868,622.3094,1398.7346,90.4,IV,0.49,25.0,0,854.7905,819.1743,926.0231
Zone_C,2025-05-31 23:37:12.259652,0.0,432.5389,59.005,0.0024,44.0916,129.024,245.9821,123.0,II,0.19,15.8,0,70.806,67.8557,76.7065
Zone_B,2025-08-09 10:37:12.259652,2.4171,2460.8021,527.2664,0.008,250.8463,601.7065,1405.2071,97.1,IV,0.48,21.4,0,632.7196,606.3563,685.4463
Zone_A,2025-08-17 23:37:12.259652,8.5182,2359.3164,578.8518,0.0015,240.5012,582.1939,1333.8017,90.4,IV,0.49,25.0,0,694.6221,665.6795,752.5073
Zone_A,2025-05-19 09:37:12.259652,0.5136,427.1285,46.2611,0.0047,43.5401,109.7927,257.5048,90.4,IV,0.49,25.0,0,55.5133,53.2002,60.1394
Zone_B,2025-08-30 21:37:12.259652,5.3331,2489.4703,688.4291,0.0009,253.7686,580.6333,1410.8586,97.1,IV,0.48,21.4,0,826.115,791.6935,894.9579
Zone_D,2025-07-07 10:37:12.259652,9.1296,2419.4124,283.4428,0.0058,246.6272,566.7127,1348.5528,158.4,II,0.22,18.0,0,340.1313,325.9592,368.4756
Zone_A,2025-08-16 07:37:12.259652,6.6073,2330.2741,567.0818,0.0012,237.5407,554.6271,1306.8879,90.4,IV,0.49,25.0,0,680.4982,652.1441,737.2064
Zone_B,2025-08-30 03:37:12.259652,8.7542,2505.0523,682.7865,0.0135,255.357,583.1903,1421.8508,97.1,IV,0.48,21.4,0,819.3438,785.2044,887.6224
Zone_A,2025-06-06 14:37:12.259652,13.0498,1404.9135,78.2583,0.0008,143.2124,586.3706,1140.3809,90.4,IV,0.49,25.0,0,93.91,89.9971,101.7358
Zone_A,2025-05-28 05:37:12.259652,0.0,395.442,57.4097,0.0063,40.3101,86.598,221.2618,90.4,IV,0.49,25.0,0,68.8916,66.0211,74.6326
Zone_B,2025-05-24 20:37:12.259652,0.0,423.7638,53.9926,0.0004,43.1971,107.8352,231.7574,97.1,IV,0.48,21.4,0,64.7911,62.0914,70.1903
Zone_C,2025-04-28 20:37:12.259652,1.1206,384.8298,19.3197,0.0199,39.2283,113.5067,220.462,123.0,II,0.19,15.8,0,23.1836,22.2176,25.1156
Zone_B,2025-05-12 07:37:12.259652,3.5788,409.7243,37.8098,0.0252,41.766,108.8143,229.7811,97.1,IV,0.48,21.4,0,45.3717,43.4812,49.1527
Zone_C,2025-07-20 01:37:12.259652,3.3981,2363.6312,371.4717,0.0017,240.941,573.7346,1296.8071,123.0,II,0.19,15.8,0,445.766,427.1925,482.9132
Zone_C,2025-06-07 05:37:12.259652,6.4966,1608.492,79.3222,0.0018,163.9645,673.0365,1343.8662,123.0,II,0.19,15.8,0,95.1866,91.2205,103.1189
Zone_B,2025-06-17 04:37:12.259652,14.3454,2123.0873,141.2688,0.0033,216.4207,477.5693,1312.9751,97.1,IV,0.48,21.4,0,169.5225,162.4591,183.6494
Zone_D,2025-07-13 07:37:12.259652,5.424,2425.1923,326.3822,0.003,247.2163,583.4795,1352.3395,158.4,II,0.22,18.0,0,391.6587,375.3396,424.2969
Zone_B,2025-06-09 18:37:12.259652,8.0589,1853.2351,95.2368,0.0028,188.9129,607.3076,1470.409,97.1,IV,0.48,21.4,0,114.2841,109.5223,123.8078
Zone_B,2025-08-20 00:37:12.259652,0.0,2442.7445,606.4565,0.0008,249.0056,549.1154,1366.0125,97.1,IV,0.48,21.4,0,727.7478,697.425,788.3935
Zone_A,2025-08-05 16:37:12.259652,15.1716,2399.9903,491.8325,0.007,244.6473,581.905,1315.4409,90.4,IV,0.49,25.0,0,590.199,565.6074,639.3823
Zone_C,2025-07-12 13:37:12.259652,7.405,2395.7129,318.1103,0.015,244.2113,569.2676,1336.9437,123.0,II,0.19,15.8,0,381.7324,365.8269,413.5434
Zone_A,2025-09-20 20:37:12.259652,8.6198,2543.2841,827.0775,0.0012,259.2542,633.5938,1423.1587,90.4,IV,0.49,25.0,0,992.493,951.1391,1075.2007
Zone_A,2025-04-09 15:37:12.259652,1.2399,257.7915,0.8938,0.0039,26.2784,27.1421,27.1421,90.4,IV,0.49,25.0,0,1.0726,1.0279,1.162
Zone_C,2025-06-23 16:37:12.259652,10.3384,2252.8016,181.7767,0.0002,229.6434,531.5781,1310.989,123.0,II,0.19,15.8,0,218.132,209.0431,236.3096
Zone_D,2025-09-01 03:37:12.259652,6.735,2292.2649,692.4449,0.001,233.6661,541.4091,1220.5758,158.4,II,0.22,18.0,0,830.9338,796.3116,900.1783
Zone_A,2025-06-20 03:37:12.259652,9.3913,2260.6167,156.9689,0.0046,230.44,610.2314,1411.3806,90.4,IV,0.49,25.0,0,188.3626,180.5142,204.0595
Zone_C,2025-08-23 16:37:12.259652,3.619,2517.9348,625.6874,0.001,256.6702,586.6889,1460.5018,123.0,II,0.19,15.8,0,750.8249,719.5405,813.3936
Zone_D,2025-04-22 23:37:12.259652,0.4192,346.7248,13.6408,0.0224,35.344,78.091,202.2842,158.4,II,0.22,18.0,0,16.369,15.6869,17.733
Zone_A,2025-06-22 14:37:12.259652,6.7485,2229.0563,173.4964,0.0155,227.2229,530.9562,1330.7369,90.4,IV,0.49,25.0,0,208.1957,199.5209,225.5453
Zone_D,2025-05-20 21:37:12.259652,0.1776,423.6996,49.3928,0.014,43.1906,105.6438,246.031,158.4,II,0.22,18.0,0,59.2713,56.8017,64.2106
Zone_C,2025-06-24 07:37:12.259652,11.6926,2242.4101,185.9776,0.008,228.5841,542.382,1266.7567,123.0,II,0.19,15.8,0,223.1731,213.8742,241.7709
Zone_A,2025-09-05 19:37:12.259652,7.1528,2449.1107,716.0253,0.0079,249.6545,592.9471,1375.5666,90.4,IV,0.49,25.0,0,859.2303,823.4291,930.8329
Zone_B,2025-06-09 02:37:12.259652,3.9512,1728.6866,91.6431,0.0002,176.2168,638.4547,1389.4472,97.1,IV,0.48,21.4,0,109.9717,105.3895,119.136
Zone_B,2025-05-26 17:37:12.259652,1.6238,433.4318,56.4355,0.0004,44.1826,117.915,233.8907,97.1,IV,0.48,21.4,0,67.7225,64.9008,73.3661
Zone_A,2025-05-07 22:37:12.259652,0.0,398.4194,32.2816,0.001,40.6136,77.5705,232.7084,90.4,IV,0.49,25.0,0,38.7379,37.1239,41.9661
Zone_D,2025-05-23 06:37:12.259652,0.0,425.7631,52.4201,0.0009,43.4009,101.1412,257.8991,158.4,II,0.22,18.0,0,62.9041,60.2831,68.1462
Zone_C,2025-06-15 08:37:12.259652,9.8908,2149.8588,126.057,0.004,219.1497,609.4735,1388.3641,123.0,II,0.19,15.8,0,151.2684,144.9656,163.8741
Zone_D,2025-04-24 06:37:12.259652,0.3021,386.1828,15.0778,0.0404,39.3662,105.0842,226.9873,158.4,II,0.22,18.0,0,18.0933,17.3394,19.6011
Zone_A,2025-09-29 18:37:12.259652,3.0375,2443.0485,893.4726,0.0001,249.0365,564.881,1310.2888,90.4,IV,0.49,25.0,0,1072.1672,1027.4935,1161.5144
Zone_C,2025-04-28 01:37:12.259652,2.0383,382.2216,18.3847,0.004,38.9625,110.4161,225.0585,123.0,II,0.19,15.8,0,22.0616,21.1424,23.9001
Zone_A,2025-08-30 08:37:12.259652,5.6756,2419.6241,668.4615,0.0004,246.6487,597.0957,1336.333,90.4,IV,0.49,25.0,0,802.1538,768.7307,868.9999
Zone_D,2025-10-01 17:37:12.259652,2.2355,2278.903,906.9051,0.0031,232.3041,464.0609,1304.4495,158.4,II,0.22,18.0,0,1088.2862,1042.9409,1178.9767
Zone_C,2025-05-19 05:37:12.259652,0.9247,417.3681,43.2503,0.0007,42.5452,95.2978,253.518,123.0,II,0.19,15.8,0,51.9004,49.7379,56.2254
Zone_D,2025-09-27 09:37:12.259652,13.4948,2386.6406,875.3628,0.0001,243.2865,617.4854,1341.2477,158.4,II,0.22,18.0,0,1050.4354,1006.6672,1137.9717
Zone_D,2025-04-15 11:37:12.259652,1.6014,327.5338,5.6479,0.0002,33.3877,111.0177,247.3473,158.4,II,0.22,18.0,0,6.7775,6.4951,7.3423
Zone_C,2025-08-09 09:37:12.259652,7.5973,2475.7841,518.8642,0.0017,252.3735,606.2012,1395.0556,123.0,II,0.19,15.8,0,622.637,596.6938,674.5234
Zone_C,2025-06-24 17:37:12.259652,12.6728,2256.6242,188.7928,0.0032,230.033,553.8329,1264.8243,123.0,II,0.19,15.8,0,226.5513,217.1117,245.4306
Zone_B,2025-07-13 12:37:12.259652,8.8899,2445.5057,330.4535,0.0419,249.287,613.4387,1331.7602,97.1,IV,0.48,21.4,0,396.5442,380.0215,429.5895
Zone_A,2025-06-20 08:37:12.259652,0.0134,2231.6788,158.3757,0.0004,227.4902,584.7782,1352.5045,90.4,IV,0.49,25.0,0,190.0509,182.1321,205.8885
Zone_D,2025-06-20 18:37:12.259652,9.6498,2267.0605,163.5186,0.0013,231.0969,551.0428,1431.1039,158.4,II,0.22,18.0,0,196.2223,188.0463,212.5741
Zone_C,2025-09-25 06:37:12.259652,12.2882,2408.5902,864.9897,0.0004,245.524,570.4444,1377.5111,123.0,II,0.19,15.8,0,1037.9877,994.7382,1124.4867
Zone_B,2025-07-04 13:37:12.259652,5.9071,2489.5466,264.2276,0.0,253.7764,628.1323,1446.5714,97.1,IV,0.48,21.4,0,317.0731,303.8617,343.4959
Zone_D,2025-07-01 02:37:12.259652,7.6245,2435.6511,237.1057,0.0174,248.2825,632.2365,1379.8938,158.4,II,0.22,18.0,0,284.5268,272.6715,308.2374
Zone_B,2025-09-26 23:37:12.259652,4.9277,2418.7506,892.4848,0.003,246.5597,511.0875,1292.9495,97.1,IV,0.48,21.4,0,1070.9817,1026.3575,1160.2302
Zone_B,2025-07-16 02:37:12.259652,11.3067,2447.7457,349.5332,0.0029,249.5154,585.7764,1385.8008,97.1,IV,0.48,21.4,0,419.4398,401.9631,454.3931
Zone_D,2025-05-03 18:37:12.259652,2.3412,442.681,27.4478,0.0111,45.1255,107.7086,278.7259,158.4,II,0.22,18.0,0,32.9373,31.5649,35.6821
Zone_C,2025-04-12 21:37:12.259652,1.152,264.333,2.9165,0.0015,26.9453,109.8501,148.0442,123.0,II,0.19,15.8,0,3.4998,3.354,3.7915
Zone_B,2025-08-18 05:37:12.259652,12.9227,2467.2027,593.2497,0.002,251.4987,531.1628,1395.1785,97.1,IV,0.48,21.4,0,711.8996,682.2371,771.2246
Zone_C,2025-06-25 00:37:12.259652,6.8767,2243.3062,190.7624,0.0,228.6755,543.9826,1225.9027,123.0,II,0.19,15.8,0,228.9148,219.3767,247.9911
Zone_D,2025-08-17 20:37:12.259652,16.8031,2464.371,589.5608,0.0004,251.2101,588.6351,1393.0779,158.4,II,0.22,18.0,0,707.4729,677.9949,766.429
Zone_C,2025-09-29 06:37:12.259652,3.1413,2393.0598,894.1682,0.0328,243.9409,553.7828,1336.3624,123.0,II,0.19,15.8,0,1073.0019,1028.2935,1162.4187
Zone_A,2025-09-21 07:37:12.259652,12.8439,2547.8046,830.5931,0.0188,259.715,658.4897,1441.8283,90.4,IV,0.49,25.0,0,996.7118,955.1821,1079.7711
Zone_C,2025-07-11 19:37:12.259652,14.9795,2404.2495,312.6957,0.0037,245.0815,567.4291,1348.937,123.0,II,0.19,15.8,0,375.2348,359.6,406.5044
Zone_A,2025-06-27 05:37:12.259652,0.0,2276.6041,204.5019,0.012,232.0697,600.7746,1268.7928,90.4,IV,0.49,25.0,0,245.4023,235.1772,265.8525
Zone_A,2025-06-27 04:37:12.259652,5.7107,2288.0443,204.2163,0.0014,233.2359,616.9772,1271.8277,90.4,IV,0.49,25.0,0,245.0595,234.8487,265.4811
Zone_D,2025-09-03 04:37:12.259652,5.3553,2309.7211,706.5855,0.0011,235.4456,565.5401,1238.6138,158.4,II,0.22,18.0,0,847.9026,812.5734,918.5612
Zone_C,2025-09-11 08:37:12.259652,13.1716,2495.6083,763.6163,0.0027,254.3943,659.7791,1403.7037,123.0,II,0.19,15.8,0,916.3395,878.1587,992.7011
Zone_B,2025-07-31 23:37:12.259652,6.9234,2358.8734,465.527,0.0019,240.456,520.4684,1316.6244,97.1,IV,0.48,21.4,0,558.6325,535.3561,605.1852
Zone_C,2025-04-08 20:37:12.259652,0.0,162.9723,0.1897,0.0007,16.6129,10.1471,10.1471,123.0,II,0.19,15.8,0,0.2276,0.2181,0.2466
Zone_D,2025-06-05 22:37:12.259652,5.5907,1330.7706,77.4436,0.0006,135.6545,604.6828,1040.9518,158.4,II,0.22,18.0,0,92.9324,89.0602,100.6767
Zone_C,2025-09-03 20:37:12.259652,9.7435,2455.4937,708.7594,0.0,250.3052,552.8385,1385.8791,123.0,II,0.19,15.8,0,850.5112,815.0733,921.3872
Zone_D,2025-07-21 18:37:12.259652,16.8445,2522.923,388.4177,0.0009,257.1787,657.1118,1448.0619,158.4,II,0.22,18.0,0,466.1012,446.6803,504.9429
Zone_A,2025-06-14 16:37:12.259652,1.9657,2097.5961,121.296,0.0075,213.8222,668.0989,1419.9235,90.4,IV,0.49,25.0,0,145.5552,139.4904,157.6848
Zone_C,2025-06-19 03:37:12.259652,7.2144,2236.4427,151.12,0.0,227.9758,578.0605,1363.8941,123.0,II,0.19,15.8,0,181.344,173.788,196.456
Zone_C,2025-08-01 21:37:12.259652,11.9814,2455.2147,463.7456,0.0117,250.2767,642.3535,1379.8573,123.0,II,0.19,15.8,0,556.4947,533.3074,602.8692
Zone_B,2025-09-30 18:37:12.259652,3.7678,2435.5351,920.2436,0.0106,248.2707,600.5011,1320.0021,97.1,IV,0.48,21.4,0,1104.2923,1058.2801,1196.3167
Zone_D,2025-06-21 10:37:12.259652,8.6683,2285.3766,168.1034,0.004,232.964,542.6258,1437.3344,158.4,II,0.22,18.0,0,201.7241,193.3189,218.5344
Zone_D,2025-09-08 11:37:12.259652,1.3568,2284.8842,743.3223,0.0001,232.9138,521.7628,1295.553,158.4,II,0.22,18.0,0,891.9868,854.8207,966.319
Zone_A,2025-04-20 08:37:12.259652,0.0,364.4386,11.4186,0.0026,37.1497,88.603,227.06,90.4,IV,0.49,25.0,0,13.7023,13.1314,14.8442
Zone_C,2025-06-28 09:37:12.259652,9.1218,2359.6362,214.3041,0.0057,240.5338,621.8536,1349.2618,123.0,II,0.19,15.8,0,257.165,246.4497,278.5954
Zone_B,2025-06-07 23:37:12.259652,7.54,1589.419,86.0013,0.0069,162.0203,631.2271,1388.9632,97.1,IV,0.48,21.4,0,103.2015,98.9015,111.8017
Zone_A,2025-05-22 20:37:12.259652,0.6763,420.5321,50.6769,0.0008,42.8677,95.5127,234.7078,90.4,IV,0.49,25.0,0,60.8123,58.2785,65.88
Zone_C,2025-06-13 18:37:12.259652,3.4113,2067.6765,116.0384,0.0023,210.7723,581.9605,1373.8281,123.0,II,0.19,15.8,0,139.2461,133.4441,150.8499
Zone_D,2025-08-29 15:37:12.259652,2.182,2291.0552,675.2626,0.0101,233.5428,476.2181,1266.1303,158.4,II,0.22,18.0,0,810.3151,776.552,877.8413
Zone_A,2025-06-28 12:37:12.259652,14.8198,2302.5519,213.3996,0.0003,234.7148,591.2859,1295.5336,90.4,IV,0.49,25.0,0,256.0795,245.4096,277.4195
Zone_D,2025-09-07 09:37:12.259652,7.9735,2317.722,735.8161,0.0,236.2612,573.9573,1306.7493,158.4,II,0.22,18.0,0,882.9793,846.1885,956.5609
Zone_B,2025-04-23 07:37:12.259652,0.8953,397.259,14.4057,0.0002,40.4953,111.6214,240.6494,97.1,IV,0.48,21.4,0,17.2868,16.5665,18.7274
Zone_A,2025-04-08 14:37:12.259652,0.0,245.25,0.0958,0.0326,25.0,0.3159,0.3159,90.4,IV,0.49,25.0,0,0.115,0.1102,0.1246
Zone_A,2025-06-08 15:37:12.259652,6.0815,1584.72,87.5049,0.0002,161.5413,559.3298,1326.87,90.4,IV,0.49,25.0,0,105.0059,100.6307,113.7564
Zone_B,2025-08-10 00:37:12.259652,13.1061,2446.7841,531.5707,0.0103,249.4173,592.7006,1396.5706,97.1,IV,0.48,21.4,0,637.8848,611.3063,691.0419
Zone_D,2025-06-12 14:37:12.259652,16.6235,1890.069,110.9856,0.0007,192.6676,543.6856,1328.2962,158.4,II,0.22,18.0,0,133.1828,127.6335,144.2813
Zone_C,2025-05-23 14:37:12.259652,0.0,397.6527,48.6597,0.0025,40.5354,86.0417,207.5908,123.0,II,0.19,15.8,0,58.3916,55.9586,63.2576
Zone_C,2025-04-11 04:37:12.259652,0.0,223.6757,1.5631,0.0003,22.8008,85.8671,85.8671,123.0,II,0.19,15.8,0,1.8758,1.7976,2.0321
Zone_D,2025-06-08 13:37:12.259652,6.621,1650.1512,89.4011,0.0001,168.2111,609.8048,1378.8256,158.4,II,0.22,18.0,0,107.2813,102.8112,116.2214
Zone_D,2025-05-19 15:37:12.259652,0.0,429.3019,47.7669,0.0,43.7617,118.8895,241.5143,158.4,II,0.22,18.0,0,57.3203,54.9319,62.097
Zone_A,2025-05-18 15:37:12.259652,1.7658,415.8004,45.2988,0.0128,42.3854,96.8795,260.6651,90.4,IV,0.49,25.0,0,54.3586,52.0936,58.8884
Zone_D,2025-09-13 05:37:12.259652,14.9943,2318.2002,775.883,0.0,236.3099,570.2729,1300.2391,158.4,II,0.22,18.0,0,931.0596,892.2655,1008.6479
Zone_B,2025-09-27 22:37:12.259652,0.0,2424.4129,899.3908,0.0027,247.1369,508.9419,1269.0836,97.1,IV,0.48,21.4,0,1079.2689,1034.2994,1169.208
